-15.96610316;-15.72361325;-15.60049476;-15.50055163;-15.38558137;-15.37433772;-15.36447655;-15.45057557;-15.56216849;-15.6837221;-15.83498719;-15.92547012;-15.96681317;-15.93651216;-15.95532629;-15.81398574;-15.67465869;-15.44670959;-15.27180467;-15.06841424;-14.93052589;-14.7486188;-14.49375759;-14.3298934;-14.21033096;-13.99789025;-13.93380048;-13.80781662;-13.74096628;-13.83991759;-13.88843776;-14.09437193;-14.34854426;-14.60805316;-14.84995956;-15.19178829;-15.48100803;-15.77084041;-16.06141174;-16.31744917;-16.65441518;-16.86508376;-17.03384001;-17.00423335;-16.92380886;-16.85042199;-16.82363331;-16.75099376;-16.79668461;-16.89047531;-16.9304579;-17.00453047;-16.92556426;-16.77842913;-16.64104849;-16.43280191;-16.24153414;-16.05542841;-15.9165323;-15.83616106;-15.81324271
-14.74008604;-14.75893902;-14.86718936;-14.80817228;-14.91309551;-14.97530347;-15.10568409;-15.31312244;-15.54648095;-15.75631148;-15.98331971;-16.07588276;-16.17693492;-16.32318327;-16.3595366;-16.30764482;-16.2908128;-16.12080912;-15.87621775;-15.65785724;-15.43448541;-15.11893128;-14.87369158;-14.57919438;-14.33186447;-14.09724548;-13.90555368;-13.74013895;-13.63048861;-13.57175341;-13.48039562;-13.57556232;-13.60810078;-13.73236025;-13.88642092;-14.05897119;-14.22808145;-14.41259921;-14.67247015;-14.93654205;-15.19712342;-15.44519405;-15.76717238;-15.92912819;-16.03648615;-16.13546129;-16.22279389;-16.27499823;-16.44374252;-16.70765159;-16.99357398;-17.19824676;-17.44452137;-17.43302916;-17.39995127;-17.35778814;-17.12955953;-16.91372776;-16.68359364;-16.54309791;-16.40181864
-12.43586164;-12.50764761;-12.5750849;-12.74918999;-12.90236163;-13.11789188;-13.28010605;-13.56266404;-13.87983308;-14.15072024;-14.45196794;-14.71051466;-14.9720701;-15.24122168;-15.43598288;-15.68930782;-15.8157324;-15.9025972;-15.88408246;-15.75246396;-15.552227;-15.2821184;-15.01444554;-14.75114328;-14.43721102;-14.25754619;-14.07596174;-13.80508561;-13.70936434;-13.52352844;-13.39883401;-13.3211714;-13.34075786;-13.36346345;-13.40757996;-13.51811679;-13.64360213;-13.81216868;-13.99458593;-14.25258614;-14.50310439;-14.83537963;-15.1950693;-15.52004824;-15.84656395;-16.10185128;-16.40780629;-16.67915852;-17.01093226;-17.33620742;-17.85491559;-18.29261986;-18.72764692;-19.05904887;-19.24913755;-19.46586989;-19.39633392;-19.24272134;-19.1510469;-18.82306857;-18.81845731
-10.22756647;-10.26708876;-10.3295206;-10.39164918;-10.55176751;-10.73682807;-10.92713882;-11.14567034;-11.43672752;-11.72538715;-12.0460009;-12.42819021;-12.73790669;-13.18291565;-13.59062878;-13.96561531;-14.38185204;-14.70890857;-14.91549078;-15.00926228;-14.97476782;-14.79841;-14.59067177;-14.34821101;-14.18805128;-13.93239882;-13.73702662;-13.59399458;-13.46855688;-13.35095974;-13.26964628;-13.19366062;-13.28579585;-13.27833447;-13.46347889;-13.60781088;-13.82501687;-14.02908313;-14.33768032;-14.72385784;-15.02251424;-15.33944844;-15.88843678;-16.38631833;-16.93636941;-17.46327384;-17.92224444;-18.44226894;-18.78688122;-19.21029395;-19.68081803;-19.90797736;-20.40892113;-20.90140566;-21.36312951;-21.7335694;-21.90908664;-22.14746329;-22.1797035;-22.26899125;-22.38547973
-8.500889744;-8.514145761;-8.526076904;-8.595799053;-8.684085168;-8.815653327;-8.943428338;-9.09881532;-9.355293023;-9.589006248;-9.92725819;-10.29198888;-10.77443063;-11.20922154;-11.76247907;-12.3420135;-12.82860022;-13.37508132;-13.71752911;-13.99534778;-14.02503208;-13.98963282;-13.7918083;-13.60308795;-13.33769726;-13.22323717;-13.08334493;-12.96050609;-12.90318218;-12.92357681;-12.95800486;-13.05047352;-13.26921146;-13.52029498;-13.91444448;-14.31563732;-14.74173894;-15.2411846;-15.7462642;-16.26350175;-16.70661223;-17.17137968;-17.72574768;-18.31923925;-19.07114669;-19.53779707;-19.89970142;-20.15736247;-20.08109839;-19.96518689;-19.74475786;-19.48832301;-19.23905098;-19.11017434;-18.99693277;-19.06849358;-19.21492962;-19.36032255;-19.57502049;-20.05036784;-20.40758011
-7.182065799;-7.18122753;-7.180039086;-7.192114549;-7.246000419;-7.286119493;-7.406917165;-7.530595712;-7.711865733;-7.947169379;-8.261192726;-8.643282725;-9.073128223;-9.60528346;-10.17100226;-10.86543242;-11.55068706;-12.1922759;-12.69480621;-13.0805126;-13.24759037;-13.16590285;-13.0342569;-12.78043245;-12.60882245;-12.43074486;-12.28151847;-12.21687059;-12.244196;-12.34131208;-12.50353574;-12.81011332;-13.2898848;-13.80716932;-14.54794804;-15.32842151;-16.15494903;-17.08775848;-17.87820426;-18.47540027;-19.04332071;-19.31890678;-19.42809865;-19.5552366;-19.54604174;-19.29527439;-18.91531674;-18.42156582;-18.09483723;-17.81010984;-17.3398797;-16.94751363;-16.49257495;-16.19767942;-15.97877091;-15.89477393;-15.93396122;-16.07811661;-16.22006655;-16.54413786;-16.81825383
-5.986840999;-5.960881899;-5.941379724;-5.933651448;-5.928193314;-5.957931156;-6.026565884;-6.127084388;-6.281038816;-6.480559205;-6.766366601;-7.097421904;-7.532760514;-8.049322959;-8.6393102;-9.367947078;-10.14386736;-10.91347916;-11.60559305;-12.16724494;-12.50103581;-12.52177643;-12.45008334;-12.29641841;-12.13235537;-11.97104941;-11.87470947;-11.79812814;-11.88768472;-12.02111402;-12.29167083;-12.68438548;-13.32766853;-14.00106284;-14.90657246;-15.95552491;-17.00262821;-17.86907561;-18.52208812;-18.7932236;-18.70054216;-18.44001296;-18.05215151;-17.60809787;-17.04438864;-16.53121969;-16.15641147;-15.81900637;-15.55623328;-15.46127154;-15.33025495;-15.17680892;-15.05094174;-14.84940678;-14.76963623;-14.74060602;-14.84140459;-15.00891527;-15.33985157;-15.58895809;-15.90457549
-4.643621246;-4.583395523;-4.518470319;-4.47234748;-4.447285116;-4.468915808;-4.506287949;-4.603585993;-4.755160226;-4.941082257;-5.195291527;-5.51984063;-5.898702107;-6.379931484;-6.976016405;-7.691725691;-8.504909433;-9.347708451;-10.19545533;-10.97927048;-11.47127522;-11.78290301;-11.85355055;-11.86162201;-11.7212379;-11.63326486;-11.64260251;-11.66054427;-11.83200631;-12.06431765;-12.3295121;-12.83936031;-13.43473339;-14.15646091;-14.96028005;-15.75160965;-16.4033128;-16.77370835;-16.87181891;-16.66468218;-16.32965792;-16.01129571;-15.88261516;-15.63810412;-15.33293571;-15.00297575;-14.75684651;-14.67230671;-14.67623922;-14.82393648;-14.98695903;-15.24430114;-15.37270593;-15.56288375;-15.63862405;-15.93554756;-16.19351752;-16.56157158;-17.03107634;-17.48383553;-17.78207424
-3.263506245;-3.178205258;-3.097757015;-3.040546929;-3.016200624;-3.017955459;-3.083293596;-3.164375023;-3.305188069;-3.487946568;-3.718076407;-4.008791851;-4.374748888;-4.83127182;-5.382480003;-6.035146992;-6.810229222;-7.637038769;-8.545123978;-9.364506588;-10.01236871;-10.50388968;-10.80187325;-10.92855887;-10.96861922;-11.09074284;-11.25453149;-11.48724716;-11.86613516;-12.25171682;-12.75291061;-13.37137178;-14.00336494;-14.68589626;-15.23867177;-15.52512926;-15.54746732;-15.25017463;-14.91001737;-14.50617765;-14.27698497;-14.1396665;-14.15004515;-14.26198977;-14.39573231;-14.50875214;-14.69334899;-14.91645619;-15.21815497;-15.73648044;-16.15157595;-16.77861135;-17.29815621;-17.93471026;-18.57060515;-19.31850797;-20.08140495;-21.15419016;-21.99749493;-22.70327039;-23.1665498
-2.191777644;-2.06394233;-1.998471577;-1.909345588;-1.888923381;-1.879376103;-1.917485497;-1.988809156;-2.112682857;-2.268163897;-2.487577553;-2.746467038;-3.060737001;-3.47025097;-3.969143844;-4.575494647;-5.286539477;-6.097220288;-6.934970871;-7.764192689;-8.450387771;-9.0187628;-9.381797305;-9.621668523;-9.818915269;-10.01676952;-10.32184315;-10.80451986;-11.38846056;-12.17222824;-13.13960651;-14.1346913;-15.18549141;-15.85660057;-15.97102186;-15.57564556;-14.76008682;-13.98128566;-13.27831917;-12.83437611;-12.62201592;-12.65463283;-12.96120294;-13.39296001;-13.99769162;-14.67503358;-15.42160348;-16.1445259;-16.9753724;-17.77865918;-18.64545786;-19.49888481;-20.20936957;-20.85795289;-21.41346656;-22.21389544;-22.58853842;-22.67016576;-22.60881229;-22.08292551;-21.7653266
-1.474115495;-1.358348801;-1.263550397;-1.18760998;-1.133925932;-1.092625494;-1.09550984;-1.136208916;-1.21841415;-1.330446581;-1.482941229;-1.703782404;-1.998826426;-2.364935192;-2.815130755;-3.384584276;-4.062192403;-4.836690779;-5.685875274;-6.475605218;-7.185452367;-7.730100439;-8.129679752;-8.404391615;-8.649009007;-8.931545007;-9.365833918;-9.963867547;-10.80559237;-11.90473736;-13.37771437;-15.16070899;-16.93007252;-17.71950876;-16.93284544;-15.3659166;-13.7541395;-12.51938239;-11.61000527;-11.15796756;-11.01542365;-11.17044307;-11.64343494;-12.35267076;-13.30995007;-14.43348361;-15.78148567;-17.21777576;-18.81290267;-20.27366273;-21.42149869;-22.27151961;-22.3860721;-22.02025235;-21.4798661;-20.58794947;-19.94678217;-19.22941405;-18.42239496;-17.93354487;-17.48846921
-0.924838843;-0.791092427;-0.70260323;-0.617112328;-0.557703104;-0.49525476;-0.471060887;-0.483289897;-0.509290777;-0.573081115;-0.689490183;-0.859133225;-1.082488826;-1.420188966;-1.838555163;-2.377610577;-3.04292416;-3.784304802;-4.595086348;-5.430482143;-6.172595601;-6.745868178;-7.187661812;-7.452496476;-7.746039756;-8.054617721;-8.559232604;-9.262544466;-10.2901041;-11.69676259;-13.66666997;-16.30421997;-19.18599873;-19.89421005;-17.31696316;-14.66741069;-12.70508437;-11.33506579;-10.50089221;-10.09386291;-10.08722941;-10.43925112;-11.13433033;-12.10679293;-13.41763349;-15.06069902;-17.07680244;-19.35216614;-22.18627728;-25.36795302;-28.18856415;-28.70786999;-27.19673818;-24.86387608;-22.66156354;-21.05829879;-19.80649606;-18.60762569;-17.74275741;-17.14664271;-16.78574013
-0.383527193;-0.287170563;-0.191140016;-0.119909291;-0.059588889;-0.002878384;0.030810162;0.056797254;0.06234455;0.040825183;-0.034175596;-0.150943763;-0.344973576;-0.625214035;-1.004609022;-1.513578674;-2.126342587;-2.885236989;-3.706815623;-4.512125443;-5.262568309;-5.882720331;-6.354614544;-6.68635702;-7.000286783;-7.414844749;-8.017431836;-8.867587808;-10.10917289;-11.84065425;-14.33102872;-18.07076438;-22.02312066;-20.20301659;-16.20766697;-13.42026952;-11.48658706;-10.30274769;-9.617151053;-9.474161513;-9.695179695;-10.31710581;-11.40474466;-12.93610853;-14.94358991;-17.65818244;-20.99805437;-24.98164805;-27.81839297;-27.48440334;-26.23042795;-25.4777886;-25.34359914;-24.98830842;-24.3444832;-22.99543715;-21.5534125;-20.31047877;-19.33548883;-18.77578595;-18.60096412
0.062925459;0.151486448;0.235465448;0.313524732;0.379196612;0.408258978;0.475648375;0.504727932;0.525759694;0.552810861;0.514381251;0.425244865;0.275069259;0.031155662;-0.303457041;-0.787563005;-1.392085036;-2.094040357;-2.894201856;-3.692322305;-4.459160189;-5.074009161;-5.53934832;-5.911392128;-6.249730388;-6.729625937;-7.403572488;-8.394164055;-9.802501198;-11.76708262;-14.7431244;-19.14311913;-22.79263034;-18.80220168;-14.75031222;-12.16230065;-10.54498517;-9.551712905;-9.142526138;-9.235565906;-9.770333668;-10.81836815;-12.51246527;-14.90898517;-18.23984754;-23.28920822;-26.4773277;-22.8593075;-19.81330864;-18.02823738;-17.25499367;-17.17584416;-17.56989988;-18.19710565;-18.97174921;-19.40312067;-19.52208646;-19.23845071;-18.78465079;-18.77695273;-19.04149543
0.445031779;0.541033227;0.622089733;0.679917609;0.733928482;0.767794701;0.821752285;0.859103249;0.907605394;0.936127569;0.931701855;0.877747225;0.748270113;0.523433281;0.211971778;-0.250001671;-0.834401338;-1.523746883;-2.298088342;-3.090871254;-3.822067394;-4.412346156;-4.853013353;-5.204850198;-5.581398743;-6.071091723;-6.798908034;-7.840685499;-9.338608909;-11.50716719;-14.63933347;-18.89295068;-20.42671599;-16.59729593;-13.29536109;-11.10215712;-9.717233398;-8.951832702;-8.729354758;-9.059400363;-9.903957256;-11.28809428;-13.39632739;-16.34576838;-19.85785684;-21.1995496;-18.66211101;-16.13809936;-14.53472321;-13.69791004;-13.48060075;-13.66978234;-14.33938444;-15.28665654;-16.37391093;-17.43325877;-18.10630977;-18.43210956;-18.38017413;-18.45288417;-18.67793814
0.928521421;1.023605536;1.090932406;1.126039673;1.146560832;1.170181461;1.189829026;1.199636948;1.241544315;1.268757132;1.289225798;1.246062089;1.14232751;0.944048301;0.619926211;0.163808133;-0.420478941;-1.1293907;-1.905758383;-2.688033221;-3.373398776;-3.939075543;-4.341979766;-4.657494589;-5.032935996;-5.532434729;-6.293465336;-7.373450417;-8.939359965;-11.16627669;-14.25858593;-17.87607922;-18.63062008;-15.48677785;-12.56143138;-10.66293689;-9.500951557;-8.906615358;-8.866846389;-9.397339774;-10.48399906;-12.16759302;-14.4401282;-16.90949967;-17.86087464;-16.42376723;-14.42169809;-12.89814291;-11.99977366;-11.62120796;-11.70071492;-12.29319902;-13.17900592;-14.46881872;-15.89683042;-17.391007;-18.64696308;-19.3857764;-19.77010922;-19.96858965;-20.30399444
1.543532606;1.641450845;1.693414438;1.701747077;1.687742589;1.65060971;1.622659066;1.598850221;1.592355035;1.617697586;1.621523775;1.596816965;1.491095785;1.287432318;0.957462072;0.480721847;-0.122973109;-0.860009907;-1.653628802;-2.431864618;-3.102831793;-3.609521134;-3.977918304;-4.278449763;-4.635867934;-5.195289708;-6.013360177;-7.215424414;-8.861512065;-11.15372976;-14.21278933;-17.30021031;-17.16727159;-14.48698815;-12.22042123;-10.64502016;-9.72920388;-9.397746406;-9.618538142;-10.41509595;-11.77513809;-13.56869799;-15.50978541;-16.0885258;-14.89580028;-13.18469624;-11.7478419;-10.86730267;-10.41815909;-10.5211922;-11.01758313;-11.98259887;-13.24660255;-14.98180411;-16.93859892;-19.07012611;-20.63356906;-21.38421622;-21.3597396;-21.19037241;-21.31489482
2.144601439;2.227097865;2.267668958;2.247053745;2.195487021;2.109939611;2.029549779;1.964616002;1.93058808;1.930948839;1.925813846;1.898221672;1.794952241;1.585350821;1.234957669;0.740372756;0.09186732;-0.682775814;-1.488557455;-2.264473254;-2.878563669;-3.337917601;-3.666574957;-3.937221909;-4.32305688;-4.913622715;-5.842336855;-7.129055081;-8.935950127;-11.31777912;-14.22928542;-16.36793218;-15.64208143;-13.49393523;-11.68976892;-10.55506053;-10.03931233;-10.0435578;-10.60158898;-11.67272952;-13.11043278;-14.32770829;-14.43780777;-13.27940013;-11.81267833;-10.56904816;-9.673686588;-9.259207203;-9.253888339;-9.671613926;-10.43354711;-11.60719744;-13.08986065;-14.93471839;-16.79505221;-18.3830337;-19.21346792;-19.12994646;-18.97607151;-18.65757829;-18.49482058
2.582111055;2.650794941;2.656344792;2.611695549;2.520266419;2.388610316;2.267503904;2.165687681;2.113431527;2.105056273;2.107960686;2.090315178;1.991144304;1.789158277;1.420784095;0.892054894;0.198540537;-0.596652185;-1.43316857;-2.184249901;-2.735760534;-3.102849675;-3.342751665;-3.600310759;-4.029231268;-4.711944703;-5.756118302;-7.216484401;-9.214963742;-11.6612185;-14.13440222;-14.86777256;-13.58029635;-11.88383465;-10.72838414;-10.10394365;-10.02766895;-10.42244581;-11.30302772;-12.5098293;-13.543456;-13.62679435;-12.61723074;-11.17232643;-9.988644972;-9.176248093;-8.738368999;-8.663884578;-8.990399698;-9.649064004;-10.66811534;-11.97459673;-13.5079889;-15.06770753;-16.44610036;-17.22469123;-17.58594187;-17.49795777;-17.54505131;-17.53273438;-17.59558469
2.919517443;2.955221206;2.935484976;2.85592622;2.707066177;2.54030709;2.375724345;2.240918173;2.161777066;2.153861273;2.169534943;2.176990227;2.089922004;1.882778397;1.492769971;0.925352509;0.185212143;-0.66995664;-1.542818923;-2.264312993;-2.73616212;-2.986614711;-3.169942826;-3.424966553;-3.884378394;-4.699125965;-5.858073858;-7.462504959;-9.558791027;-11.82551433;-13.24162022;-12.81692317;-11.51599738;-10.30790832;-9.623606579;-9.466210163;-9.813009407;-10.64429991;-11.90530859;-13.16942436;-13.63434532;-12.82079177;-11.54442173;-10.29353081;-9.499786568;-9.038158691;-9.015257487;-9.307273152;-9.976464786;-10.9521295;-12.15111385;-13.3427197;-14.49067892;-15.42748405;-15.87043017;-16.10729553;-16.3317972;-16.55568949;-17.00816034;-17.64256474;-18.14608336
3.203542819;3.207698617;3.151318802;3.022147773;2.839289025;2.618442715;2.405360564;2.234609626;2.145254586;2.130281682;2.171485452;2.183946868;2.11761111;1.884800606;1.464705599;0.842213507;0.021993892;-0.923298024;-1.839703781;-2.557679759;-2.953292955;-3.096643524;-3.203434208;-3.449834026;-3.964191672;-4.862445023;-6.188502125;-7.898522459;-9.824091032;-11.31467507;-11.53016944;-10.68450257;-9.632740457;-8.928605717;-8.756990149;-9.067928303;-9.944777088;-11.300558;-12.97822668;-14.07686876;-13.76457305;-12.30146975;-10.9201923;-9.990659176;-9.588133448;-9.589901693;-10.00565091;-10.77782552;-11.82403115;-12.96844377;-13.872941;-14.23258207;-14.2094855;-14.00847235;-13.84032632;-13.81987955;-13.95848251;-14.27514671;-14.84928835;-15.52658868;-16.38150923
3.393524888;3.383721921;3.283948874;3.117813249;2.890937342;2.621969416;2.366495986;2.176828864;2.083558248;2.078804585;2.130484368;2.164289113;2.096613557;1.843045763;1.371136552;0.667571555;-0.270759095;-1.33021706;-2.34087305;-3.071359301;-3.373128441;-3.389094014;-3.387876599;-3.618142712;-4.193770247;-5.156340122;-6.559287876;-8.182239509;-9.614895758;-10.14568858;-9.664038204;-8.82733517;-8.1557619;-7.906145917;-8.141705999;-8.94408601;-10.32888762;-12.31080338;-14.42593035;-15.08703906;-13.66560375;-11.83574775;-10.55074533;-9.935626679;-9.924655323;-10.30290921;-11.13116293;-12.07451378;-13.10766955;-13.60095625;-13.50028622;-13.04277461;-12.58570128;-12.48178352;-12.47120238;-12.69777081;-12.9825486;-13.32479585;-13.74187935;-14.24781149;-14.73176694
3.530280784;3.501769153;3.381782266;3.165157985;2.893067847;2.598878711;2.310176801;2.087328192;1.98750568;2.007429322;2.077478272;2.127746763;2.048410157;1.772955085;1.242930798;0.443160042;-0.631697664;-1.851261589;-2.987146476;-3.72951805;-3.911802863;-3.753855034;-3.668185236;-3.854569862;-4.441552556;-5.424807126;-6.762021388;-8.090377633;-8.954541854;-8.882786811;-8.264537767;-7.616781616;-7.31460014;-7.465975805;-8.15450168;-9.506752148;-11.58817947;-14.47484799;-16.91917113;-15.93712711;-13.38396538;-11.41014712;-10.349065;-10.07418446;-10.30673924;-11.06350625;-11.95299953;-12.764037;-13.09827634;-12.67615262;-12.00736252;-11.49168854;-11.2644323;-11.45825267;-11.89551829;-12.39727457;-12.86921437;-13.16671617;-13.3383548;-13.53173242;-13.865369
3.726300735;3.697290155;3.560912911;3.324304836;3.008002832;2.655894155;2.325584759;2.07375024;1.962314651;1.968791869;2.047277992;2.108278544;2.021054411;1.728126297;1.137667468;0.243084795;-0.947380433;-2.332760905;-3.614239219;-4.422207883;-4.485478327;-4.196128363;-3.976034881;-4.129413167;-4.68282541;-5.627144443;-6.839476913;-7.898278126;-8.321958598;-8.048978153;-7.500892515;-7.142088475;-7.173112853;-7.681142659;-8.868046375;-10.79865087;-13.71778297;-17.36795544;-18.1710623;-15.04707326;-12.39131882;-10.8565592;-10.2881756;-10.35823081;-10.97006463;-11.73897541;-12.40068473;-12.40767374;-11.87788863;-11.12127797;-10.48584678;-10.28368077;-10.49968676;-11.1844811;-12.01862624;-12.90957967;-13.50366665;-13.48649805;-13.12978585;-12.87286134;-12.71493415
4.050495301;4.032207825;3.887413799;3.637383011;3.293535258;2.895162926;2.51819329;2.211639796;2.049414531;2.046887857;2.110279418;2.152279862;2.061306291;1.74072399;1.113076173;0.149073965;-1.130218882;-2.607651249;-4.024801219;-4.861347781;-4.915313532;-4.561471327;-4.332285986;-4.47632426;-5.032764154;-5.997964591;-7.093686111;-7.917281758;-8.178183899;-7.839431541;-7.480852773;-7.416455568;-7.759196173;-8.757957328;-10.33161023;-12.63135267;-15.30523524;-16.13277171;-14.11519299;-11.95072034;-10.45926326;-9.805492307;-9.765886518;-10.24197589;-11.04292361;-11.71986494;-11.81887247;-11.22026047;-10.3556995;-9.613818643;-9.1996872;-9.23390921;-9.757770111;-10.66922722;-11.78150932;-12.73352864;-13.02489975;-12.62932488;-11.93329577;-11.44982905;-11.23648145
4.384026087;4.387678276;4.250783919;3.993448991;3.636921733;3.211547823;2.78726211;2.426564692;2.214591317;2.154494318;2.181424963;2.202324978;2.094758503;1.749873101;1.118298123;0.141088176;-1.144126846;-2.653693544;-4.101249861;-4.971783391;-5.101712049;-4.831018481;-4.667861022;-4.881963758;-5.494911616;-6.456652868;-7.539315738;-8.288345348;-8.409815103;-8.19312385;-7.998834584;-8.156432134;-8.823201436;-10.04122878;-11.69482964;-13.11540303;-13.24264037;-12.15069574;-10.67186428;-9.575830479;-9.022252561;-9.055527365;-9.591221204;-10.4706048;-11.46338144;-11.83333843;-11.28236458;-10.24451307;-9.264684446;-8.592335367;-8.382908491;-8.659830672;-9.374508307;-10.47228049;-11.8025755;-12.94283529;-13.1537901;-12.48344424;-11.57800512;-11.00436535;-10.67299152
4.652035151;4.664460999;4.544900951;4.293209852;3.936958982;3.503041807;3.052253929;2.650210753;2.385100485;2.254623726;2.231679852;2.196345783;2.053307318;1.703635736;1.068819754;0.096407146;-1.161863468;-2.587788453;-3.906249487;-4.71738536;-4.892600772;-4.779033375;-4.773153599;-5.108813067;-5.848883283;-6.907942988;-8.002472187;-8.74479087;-8.999219384;-8.953842161;-9.041592637;-9.55987235;-10.53063204;-11.82279562;-12.5218745;-12.02202958;-10.76957982;-9.447021504;-8.550447314;-8.147514614;-8.294520647;-8.947954134;-10.05344123;-11.38147709;-12.35132647;-12.148566;-10.93987188;-9.611888154;-8.576422534;-8.071324475;-8.015285915;-8.399764139;-9.228466436;-10.31808149;-11.5329098;-12.50217406;-12.68027835;-11.95518899;-11.13290658;-10.63197509;-10.54963458
4.78099137;4.805099705;4.697466993;4.465659803;4.123809311;3.695089899;3.230100008;2.801981466;2.483793211;2.296355043;2.196434773;2.108219006;1.915556781;1.52582682;0.875878518;-0.049864925;-1.223440263;-2.487127753;-3.543803456;-4.180425241;-4.359343286;-4.379399032;-4.555750683;-5.043507747;-5.887865466;-7.018351037;-8.208483716;-9.095232501;-9.557787277;-9.840333771;-10.35088877;-11.28288771;-12.41342312;-13.09653976;-12.24361985;-10.58038378;-8.977638637;-7.957576288;-7.408142908;-7.559239636;-8.166934614;-9.301399044;-10.84911326;-12.13481982;-12.33216452;-11.20148379;-9.73552468;-8.486498881;-7.737108519;-7.418530525;-7.572368395;-8.141926045;-9.012740882;-10.13958888;-11.27504871;-12.15848558;-12.10068111;-11.43884425;-10.66759002;-10.13557863;-10.01557812
4.715789722;4.749376256;4.659706161;4.43968151;4.109569623;3.685830992;3.2286149;2.782444456;2.433416039;2.190352224;2.018591933;1.856410758;1.601693375;1.169681386;0.514682479;-0.373092462;-1.419639276;-2.428260305;-3.147116861;-3.493681162;-3.608265198;-3.735253606;-4.046247523;-4.692025045;-5.668469183;-6.905159913;-8.175143424;-9.250194771;-9.971482818;-10.65614258;-11.61663549;-13.00962145;-14.24960896;-13.75082182;-11.63493617;-9.552044117;-8.031747974;-7.183200443;-6.979446695;-7.373170214;-8.296497474;-9.602591804;-10.91535128;-11.47451529;-10.76005579;-9.492703854;-8.267644681;-7.39954904;-6.938400889;-6.903089341;-7.257012456;-7.952153767;-8.908715967;-10.03066425;-11.09267508;-11.72174946;-11.66268924;-10.902402;-10.08735063;-9.506557132;-9.301934187
